9140	NP90MKW22	SCW TANK FILTER	NP90MKW2	1.00	S	100.00	9	UJPT	Y	9	\N	100.00	100.00
8665	PN20LC51	CEP A	PN20LC5	0.50	P	100.00	8	SPTN	Y		\N	100.00	100.00
7066	NN10HL1211	FDF A	NN10HL121	1.00	P	100.00	10	UJIN	Y	1	\N	100.00	100.00
8291	PN00EA212	RH #2	PN00EA21	1.00	P	100.00	9	SPTN	Y		\N	100.00	100.00
8014	LP10MA142	LUBE OIL COOLER B	LP10MA14	1.00	P	100.00	9	UJPC	Y	1	\N	100.00	100.00
6799	LR20MA121	VAPOUR EXTRACTOR A	LR20MA12	1.00	S	100.00	9	UJRB	Y	2	\N	100.00	100.00
8963	NP90MAV1	LUBE OIL SYSTEM	NP90MAV	1.00	S	95.00	8	UJPT		9	\N	100.00	95.00
6801	LR20MA13	OIL PUMP SYSTEM	LR20MA1	1.00	S	100.00	8	UJRB		2	\N	100.00	100.00
6868	NN00EA12	JALUR BC 3	NN00EA1	1.00	S	75.00	8	UJIN		0	\N	100.00	75.00
7232	NN10MA11	GLAND SEAL SYSTEM	NN10MA1	1.00	S	100.00	8	UJIN		1	\N	100.00	100.00
7508	NN20MA25	LUBE OIL PUMP	NN20MA2	1.00	S	100.00	8	UJIN		2	\N	100.00	100.00
7812	NN30HD13	ASH HOPPER	NN30HD1	1.00	S	100.00	8	UJIN		3	\N	100.00	100.00
5808	CA201A	TURBINE	CA201	1.00	S	98.00	6	UCRT	N	2	N	100.00	98.00
5855	CA305A	SWITCHGEAR	CA305	1.00	S	100.00	6	UCRT	Y	3	\N	100.00	100.00
5909	CA505A	SWITCHGEAR	CA505	1.00	S	95.00	6	UCRT	Y	5	\N	100.00	95.00
5990	CA805A	SWITCHGEAR	CA805	1.00	S	100.00	6	UCRT	Y	8	\N	100.00	100.00
7862	LP00QF1	iNSTRUMENT AIR SYSTEM	LP00QF	1.00	P	95.00	7	UJPC		0	\N	100.00	95.00
8062	LP20HL1	COMBUSTION AIR & FLUE GAS SYSTEM A	LP20HL	0.50	P	80.00	7	UJPC		2	\N	100.00	80.00
5385	KT101A	HPFB FAN	KT101	1.00	S	100.00	6	UJKT		1	\N	100.00	100.00
5509	KT202E	LP HEATER	KT202	1.00	S	100.00	6	UJKT		2	\N	100.00	100.00
7958	LP10LA2	BFP SYSTEM	LP10LA	1.00	S	100.00	7	UJPC		1	\N	100.00	100.00
6007	CA004A03	MTR 3	CA004A	1.00	P	100.00	8	UCRT	Y	0	\N	100.00	100.00
