LR10LAC10		BFPT A	LR10LA1	0.5	P	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAC1011	LR10LAC11AP001	BOOSTER PUMP FOR T-BFP #10A	LR10LAC10	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC1021	LR10XAC11	BFP TURBINE A POSITION #10	LR10LAC10	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC1031	LR10LAC11AP002	BOILER FEED WATER PUMP TURBINE A (PUMP) SYSTEM #10	LR10LAC10	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC1041		BFP TURBINE A LUBE-OIL SYSTEM	LR10LAC10	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAC10411	LR10MAV50AP103	BFP TURBINE A LUBE-OIL SYSTEM D.C. EMERGENCY LUBE-OIL PUMP #10	LR10LAC1041	1	S	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC10412	LR10MAV50AP101	BFP TURBINE A LUBE-OIL SYSTEM MAIN OIL PUMP #10A	LR10LAC1041	1	P	11	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	STANDBY									UNIT10	2021-08-04 08:43:50
LR10LAC10413	LR10MAV60AP102	BFP TURBINE A LUBE-OIL SYSTEM MAIN OIL PUMP #10B	LR10LAC1041	1	P	11	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCA20		BFPT B	LR10LA1	0.5	P	9	UJRB		0																		UNIT10	2021-08-04 08:43:50
LR10LCA2011	LR10LAC12AP001	BOOSTER PUMP FOR T-BFP #10B	LR10LCA20	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCA2021	LR10XAC12	BFP TURBINE B POSITION #10	LR10LCA20	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCA2031	LR10LAC12AP002	BOILER FEED WATER PUMP TURBINE B (PUMP) SYSTEM #10	LR10LCA20	1	S	10	UJRB	main	0	FAULT	STAGE 3	<3	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	SHUTDOWN		WO133212	12/22/2020	dari trend vibrasi menunjukkan peningkatan disisi casing namun pada batas yg masih perlu dimonitor lebih lanjut, pada sisi shaft vibrasi masih tergolong kecil, dari waktu yg tergolong pendek, tiba - tiba shaft pompa putus (patah). hal ini mengakibatkan peralatan tidak siap (outservice)	Penggantian pompa dan inspeksi pompa dan turbin bfpt		20201222 : Inprogress perbaikan \n20200205 : Proses balancing pompa, inprogress balancing turbine\n20200211 : Progress perbaikan di pihak ke-3 (TAKA) sudah selesai.\n20210305 : Inprogress assembly \n20210310 : Inprogres perbaikan turning gear\n20210318 : Dilakukan pemantauan kondisi oli, vibrasi dan temperature oleh CBM dan Operator\n20210322 : Spacer dilepas dan dilakukan LSB di TAKA\n20210326 : LSB Spacer finish\n20210327 : Water content oli BFPT tinggi\n20210409 : dilakukan isolasi pada cooler (HE) untuk identifikasi sumber air pada minyak\n20210423 : ditemukan sumber water pada cooler B, saat ini pengujian menunggu kualitas minyak\n20210521 : Continue monitoring trend vibrasi\n	20210316 : Rolling, vibrasi normal pada saat 3200 rpm dan belum inservice\n20210317 : Nilai vibrasi tinggi pada saat inservice\n20210506 : Rolling, parameter vibrasi di ccr normal. Pengambilan data di lokal nilai vibrasi tinggi di bearing 2, 3 dan 4. (tertinggi 14.19 mm/s di bearing 4 horizontal)\n20210521 : Continue monitoring trend vibrasi\n20210721 : Pembacaan nilai vibrasi tinggi di CCR  Dari hasil pembahasan dengan STEK indikasi shaft bending dan direncanakan perbaikan	UNIT10	2021-08-04 08:43:50
LR10LCA2041		BFP TURBINE B LUBE-OIL SYSTEM	LR10LCA20	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCA20411	LR10MAV60AP103	BFP TURBINE B LUBE-OIL SYSTEM D.C. EMERGENCY LUBE-OIL PUMP #10	LR10LCA2041	1	S	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCA20412	LR10MAV60AP101	BFP TURBINE B LUBE-OIL SYSTEM MAIN OIL PUMP #10A	LR10LCA2041	1	P	11	UJRB	essential	0.98	NORMAL	NORMAL	NORMAL	NORMAL	FAULT	NORMAL	NORMAL	NORMAL	STANDBY	SR217980	WO142381	6/29/2021	Analysis data Tribology :\n• Parameter Wear dalam keadaan Normal\n• Terdapat indikasi kontaminasi pada pelumas status High Fault\n• Terdapat indikasi kontaminasi air 966 ppm \n• Nilai cleanliness menunjukkan jumlah partikel dalam pelumas perlu diperhatikan (tingkat kebersihan rendah) dan sudah melebihi standart ISO Cleanliness 4406. Nilai ( 19/17/14 ) NAS 9 Low Alert	• Lakukan Purifier on line secara berkelanjutan sampai tercapai standart yang di harapkan\n• Lakukan Flushing on line secara berkelanjutan sampai tercapai standart yang di harapkan iso cleanliness.\n• Monitoring progress purifier dan flushing apabila kondisi parameter filter mengalami DB high segera lakukan penggantian filter.		20210629 : APPR		UNIT10	2021-08-04 08:43:50
LR10LCA20413	LR10MAV60AP102	BFP TURBINE B LUBE-OIL SYSTEM MAIN OIL PUMP #10B	LR10LCA2041	1	P	11	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC30		BFP M	LR10LA1	0.5	P	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAC3011	LR10LAJ10AP003	M-BFP HYDRAULIC COUPLER LUBE-OIL SYSTEM AUXILIARY LUBE-OIL PUMP	LR10LAC30	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC3021	LR10LAJ10AP002	MOTOR DRIVEN BOILER FEED WATER PUMP #10	LR10LAC30	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC3031	LR10LAJ10AP001	BOOSTER PUMP FOR MBFP #10	LR10LAC30	1	S	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC40		BOOSTER LUBE OIL SYSTEM	LR10LA1	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAC4011	LR20LAC10AP101	LUBE OIL PUMP A FOR BOOSTER BFPT	LR10LAC40	1	P	1	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC4012	LR10LAC10AP102	LUBE OIL PUMP B FOR BOOSTER BFPT	LR10LAC40	1	P	1	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LAC50		BYPASS HYDRAULIC PUMP  System	LR10LA1	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAC5011	LR10LBF20AP001	BYPASS HYDRAULIC PUMP #10A	LR10LAC50	1	P	10	UJRB	essential	0.97	WARNING	STAGE 2	<6	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	STANDBY	SR186053	WO129380	17 Sept 2020	1. Terdapat trending kenaikan nilai vibrasi pada sisi pompa dari (4.9 mm/s ke 6.34 mm/s )\n2. Dari data vibrasi, pola spectrum menunjukkan adanya noise yang tinggi diikuti dengan nilai peak to peak dan crest factor yang tinggi yang mengindikasikan adanya kerusakan pada bearing.	1. cek kondisi piston pompa apabila ada kerusakan segera lakukan penggantian \n2. lakukan penggantian bearing pompa		20200920 : WAPPR\n20201023 : Menunggu pengadaan pompa baru\n20210107 : 1. Menunggu kedatangan pompa baru\n2. Permintaan sudah masuk ke inventory (6814/RHAR/X/2020)\n20210409 : material sudah tiba, menunggu scheduling pemasangan		UNIT10	2021-08-04 08:43:50
LR10LAC5012	LR10LBF20AP002	BYPASS HYDRAULIC PUMP #10B	LR10LAC50	1	P	10	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LA2		HPH #3 SYSTEM	LR10LA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
																											UNIT10	2021-08-04 08:43:50
LR10LAD30	LR10LAD30AC001	HPH 3	LR10LA2	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBQ10	LR10LAB31AA001	HPH 3 BY PASS VALVE	LR10LA2	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LA3		HPH #2 SYSTEM	LR10LA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAD20	LR10LAD20AC001	HPH 2	LR10LA3	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBQ20	LR10LAB32AA001	HPH 2 BY PASS VALVE	LR10LA3	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LA4		HPH #1 SYSTEM	LR10LA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LAD10	LR10LAD10AC001	HPH 1	LR10LA4	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBQ30	LR10LAB33AA001	HPH 1 BY PASS VALVE	LR10LA4	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LC		CONDENSATE SYSTEM	LR10	1	S	6	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAG10	LR10MAG10	CONDENSOR	LR10LC	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LC1		CONDENSATE EXTRACTION PUMP SYSTEM	LR10LC	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCB1		CONDENSATE PUMP	LR10LC1	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCB11	LR10LCB12AP001	CEP A	LR10LCB1	1	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCB12	LR10LCB13AP001	CEP B	LR10LCB1	1	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCB2	LR10LCP10AP001	CONDENSATE MAKE-UP WATER PUMP #10	LR10LC1	1	S	8	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LDN10	LR10LCA10LD001	CONDENSATE POLISHING DEVICE	LR10LC	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LC2		LPH SYSTEM	LR10LC	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LC21		LPH #7 & #8 SYSTEM	LR10LC2	1	P	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCC80	LR10LCC80AC001	LPH #8	LR10LC21	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LCC70	LR10LCC70AC001	LPH #7	LR10LC21	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBS30	LR10LCA10AA005	LPH #7&8 BYPASS	LR10LC21	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LC22		LPH #6 SYSTEM	LR10LC2	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCC60	LR10LCC60AC001	LPH #6 	LR10LC22	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBS20	LR10LCA20AA003	LPH #6 BYPASS	LR10LC22	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LC23		LPH #5 SYSTEM	LR10LC2	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10LCC50	LR10LCC50AC001	LPH #5	LR10LC23	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBS10	LR10LCA30AA003	LPH #5 BYPASS	LR10LC23	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MK		GENERATOR SYSTEM	LR10	1	S	6	UJRB		0.95																		UNIT10	2021-08-04 08:43:50
LR10MKA10	LR10MKA10	GENERATOR	LR10MK	1	S	9	UJRB	main	0.95	WARNING	NORMAL	<12	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI	SR169636	WO123723	2020-05-03 00:00:00	Pola spectrum bearing 6x frekuensi dominan pada 1X TS (turning speed) dengan diikuti harmonik yang levelnya kecil. Waveform Sinusoidal dan cross phase 100o yang mengindikasikan adanya unbalance	Generator :\n1. Pengamatan pola operasi\n2. Monitoring nilai vibrasi dan TSI  secara periodic rutin tiap bulan\n3. Perencanaan balancing generator	1. Menaikkan setting alarm pada DCS yang semula 125 µm menjadi 150 µm	20200518 : WAPPR\n20200602 : Dilakukan pembahasan dengan STEK & UPHT. Perencanaan balancing.\n20200625 :\n1. Pekerjaan menunggu unit shutdown\n2. Warranty UPHT \n		UNIT10	2021-08-04 08:43:50
LR10MKW10		GENERATOR SEAL OIL SYSTEM	LR10MK	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MKW1011	LR10MKW10AP103	GENERATOR AIR SIDE DC EMERGENCY SEAL OIL PUMP #10	LR10MKW10	1	P	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKW1021	LR10MKW10AP101	GENERATOR AIR SIDE SEAL OIL PUMP #10A	LR10MKW10	1	P	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKW1022	LR10MKW10AP102	GENERATOR AIR SIDE SEAL OIL PUMP #10B	LR10MKW10	1	P	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKF10		GENERATOR STATOR COOLING SYSTEM	LR10MK	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MKF1011	LR10MKF10AP001	GENERATOR STATOR COOLING WATER PUMP #10A	LR10MKF10	1	P	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKF1012	LR10MKF10AP002	GENERATOR STATOR COOLING WATER PUMP #10B	LR10MKF10	1	P	10	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKG10		GENERATOR H2 COOLING SYSTEM	LR10MK	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MKG101		GENERATOR H2 SIDE SEAL OIL PUMP	LR10MKG10	1	S	10	UJRB		1														 				UNIT10	2021-08-04 08:43:50
LR10MKG1011	LR10MKW20AP101	GENERATOR H2 SIDE SEAL OIL PUMP #10A	LR10MKG101	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKG1012	LR10MKW20AP102	GENERATOR H2 SIDE SEAL OIL PUMP #10B	LR10MKG101	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKG102		GENERATOR SEAL OIL VAPOR EXHAUST FAN	LR10MKG10	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MKG1021	LR10MKW80AN002	GENERATOR SEAL OIL VAPOR EXHAUST FAN #10A	LR10MKG102	1	P	11	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKG1022	LR10MKW80AN001	GENERATOR SEAL OIL VAPOR EXHAUST FAN #10B	LR10MKG102	1	P	11	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10CHA10		GENERATOR PROTECTION SYSTEM	LR10MK	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MKC10		GENERATOR EXCITER SYSTEM	LR10MK	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA		TURBINE SYSTEM	LR10	1	S	6	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA1		LUBICATING OIL SYSTEM	LR10MA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAV70	LR10MAV10BB001	MAIN OIL TANK	LR10MA1	1	S	9	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA11		MOT VAPOUR EXTRACTOR	LR10MA1	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAV81		VAPOUR EXTRACTOR A	LR10MA11	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAV82		VAPOUR EXTRACTOR A	LR10MA11	1	S	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA12		OIL PUMP SYSTEM	LR10MA1	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA121		MAIN OIL PUMP SYSTEM	LR10MA12	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAV10		MAIN OIL PUMP	LR10MA121	1	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAV20	LR10MAV20AP101	AC OIL PUMP	LR10MA121	1	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAV30	LR10MAV10AP101	DC OIL PUMP	LR10MA121	1	P	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA122		TURBINE JACKING OIL PUMP	LR10MA12	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA1221	LR10MAV40AP102	TURBINE JACKING OIL PUMP #10A	LR10MA122	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA1222	LR10MAV40AP101	TURBINE JACKING OIL PUMP #10B	LR10MA122	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA13		LUBE OIL COOLER SYSTEM	LR10MA1	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAV61	LR10MAV10AH001	LUBE OIL COOLER A	LR10MA13	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MAV62	LR10MAV20AH001	LUBE OIL COOLER B	LR10MA13	1	P	9	UJRB	supporting	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA2		TURBINE PROTECTION SYSTEM	LR10MA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10CBD10		DEHC SYSTEM	LR10MA2	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10CBD101		CONTROL FLUID CIRCULATING PUMP	LR10CBD10	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10CBD1011	LR10MAX10AP103	CONTROL FLUID CIRCULATING PUMP A	LR10CBD101	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10CBD1012	LR10MAX10AP104	CONTROL FLUID CIRCULATING PUMP B	LR10CBD101	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10CBD102		CONTROL FLUID FEED PUMP	LR10CBD10	1	S	10	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10CBD1021	LR10MAX10AP101	CONTROL FLUID FEED PUMP #10A	LR10CBD102	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI	SR201619	WO134974	2021-02-02 00:00:00	• Parameter Wear dalam keadaan Low Alert\n• Terdapat indikasi kontaminasi pada pelumas status High Alert.\n• Parameter Water Content dalam keadaan Normal.\n• Nilai cleanliness menunjukkan jumlah partikel dalam pelumas perlu diperhatikan (tingkat kebersihan rendah) dan sudah melebihi standart ISO Cleanliness 4406. ( Nilai (20/18/14) NAS 9.\n• Nilai hasil uji MPC / Varnish ΔE 24.3 Standart <15 masuk kategori monitoring	- Lakukan Flushing dengan filter 1 micron secara berkelanjutan sampai tercapai standart yang di harapkan ISO Cleanliness\n- Pastikan line selang untuk flushing kondisi bear bersih.\n- Periksa spesifikasi filter, apakah sesuai dengan kebutuhan alat tersebut.\n- Monitoring progress flushing apabila kondisi parameter filter mengalami DB High segera lakukan penggantian filter.	20210602 : ditemukan ada bekas tetesa air area atas tangki EHC	20210202 : APPR\n20210202 : Start alat flushing Hypro\n20210308 : Alat flushing off\n20210317 : Start alat flushing Hypro\n20210322 : Penggantian filter\n20210420 : Alat flushing trip\n20210426 : Start alat flushing Hypro\n20210521 : direncanakan menggunakan filter flushing baru UJRB\n20210603 : start filter flushing baru UJRB	\n20210201 : Water content 1048 ppm, NAS 9\n20210216 : Water content 1154 ppm, NAS 8\n20210308 : Water content 1193 ppm, NAS 9\n20210322 : Water content 1192 ppm, NAS 9\n20210330 : Water content 1238 ppm, NAS 9\n20210409 : Water content 1208 ppm, NAS 9\n20210420 : Water content 1440 ppm, NAS 9\n20210503 : Water content 1506 ppm, NAS 9\n20210517 : Water content - ppm, NAS 9\n20210602 : Water content 5101 ppm, NAS 13\n20210607 : Water content 780.23 ppm, NAS 7\n20210610 : Water 795 ppm, NAS 8\n20210615 : Water - ppm, NAS 7	UNIT10	2021-08-04 08:43:50
LR10CBD1022	LR10MAX10AP102	CONTROL FLUID FEED PUMP #10B	LR10CBD102	1	P	11	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10CFA10		TSI SYSTEM	LR10MA2	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10LBF10		HP & LP BYPASS SYSTEM	LR10MA2	1	S	9	UJRB	essential	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA3		TURBIN & VALVE SYSTEM	LR10MA	1	S	7	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MAA10	LR10MA	TURBINE	LR10MA3	1	S	9	UJRB	main	1	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	NORMAL	OPERASI									UNIT10	2021-08-04 08:43:50
LR10MA31		TURBIN VALVE SYSTEM	LR10MA3	1	S	8	UJRB		1																		UNIT10	2021-08-04 08:43:50
LR10MA311		MAIN STEAM VALVE	LR10MA31	1	S	9	UJRB		1																		UNIT10	2021-08-04 08:43:50
