982	2021-04-07 07:00:22+07	3790	13-get-wo-jomjawa	JOM-JW
983	2021-04-07 07:00:25+07	484	14-get-wo-kaltim	UJKT
984	2021-04-07 07:00:29+07	536	14-get-wo-tenayan	UJTY
985	2021-04-07 12:15:11+07	1799	12-get-wo-ellipse	UP
986	2021-04-07 12:15:21+07	3794	13-get-wo-jomjawa	JOM-JW
987	2021-04-07 12:15:25+07	489	14-get-wo-kaltim	UJKT
988	2021-04-07 12:15:28+07	529	14-get-wo-tenayan	UJTY
989	2021-04-07 12:15:35+07	575	14-get-wo-pulpis	UJPS
990	2021-04-08 07:00:13+07	1788	12-get-wo-ellipse	UP
991	2021-04-08 07:00:24+07	3808	13-get-wo-jomjawa	JOM-JW
992	2021-04-08 07:00:27+07	491	14-get-wo-kaltim	UJKT
993	2021-04-08 07:00:31+07	528	14-get-wo-tenayan	UJTY
994	2021-04-08 07:00:34+07	576	14-get-wo-pulpis	UJPS
995	2021-04-08 12:15:54+07	1788	12-get-wo-ellipse	UP
996	2021-04-08 12:16:04+07	3811	13-get-wo-jomjawa	JOM-JW
997	2021-04-08 12:16:07+07	489	14-get-wo-kaltim	UJKT
998	2021-04-08 12:16:10+07	514	14-get-wo-tenayan	UJTY
999	2021-04-08 12:16:13+07	569	14-get-wo-pulpis	UJPS
1000	2021-04-09 07:00:09+07	1784	12-get-wo-ellipse	UP
1001	2021-04-09 07:00:19+07	3813	13-get-wo-jomjawa	JOM-JW
1002	2021-04-09 07:00:22+07	475	14-get-wo-kaltim	UJKT
1003	2021-04-09 07:00:25+07	444	14-get-wo-tenayan	UJTY
1004	2021-04-09 07:00:27+07	567	14-get-wo-pulpis	UJPS
1005	2021-04-09 12:15:29+07	1785	12-get-wo-ellipse	UP
1006	2021-04-09 12:15:40+07	3800	13-get-wo-jomjawa	JOM-JW
1007	2021-04-09 12:15:42+07	478	14-get-wo-kaltim	UJKT
1008	2021-04-09 12:15:45+07	452	14-get-wo-tenayan	UJTY
1009	2021-04-09 12:15:48+07	568	14-get-wo-pulpis	UJPS
1010	2021-04-10 07:00:09+07	1773	12-get-wo-ellipse	UP
1011	2021-04-10 07:00:20+07	3805	13-get-wo-jomjawa	JOM-JW
1012	2021-04-10 07:00:22+07	472	14-get-wo-kaltim	UJKT
1013	2021-04-10 07:00:26+07	451	14-get-wo-tenayan	UJTY
1014	2021-04-10 07:00:29+07	570	14-get-wo-pulpis	UJPS
1015	2021-04-10 12:15:08+07	1774	12-get-wo-ellipse	UP
1016	2021-04-10 12:15:18+07	3806	13-get-wo-jomjawa	JOM-JW
1017	2021-04-10 12:15:21+07	472	14-get-wo-kaltim	UJKT
1018	2021-04-10 12:15:25+07	451	14-get-wo-tenayan	UJTY
1019	2021-04-10 12:15:28+07	576	14-get-wo-pulpis	UJPS
1020	2021-04-11 07:00:08+07	1775	12-get-wo-ellipse	UP
1021	2021-04-11 07:00:19+07	3808	13-get-wo-jomjawa	JOM-JW
1022	2021-04-11 07:00:21+07	472	14-get-wo-kaltim	UJKT
1023	2021-04-11 07:00:25+07	451	14-get-wo-tenayan	UJTY
1024	2021-04-11 07:00:28+07	572	14-get-wo-pulpis	UJPS
1025	2021-04-11 12:15:08+07	1777	12-get-wo-ellipse	UP
1026	2021-04-11 12:15:19+07	3815	13-get-wo-jomjawa	JOM-JW
1027	2021-04-11 12:15:21+07	472	14-get-wo-kaltim	UJKT
1028	2021-04-11 12:15:25+07	451	14-get-wo-tenayan	UJTY
1029	2021-04-11 12:15:28+07	572	14-get-wo-pulpis	UJPS
1030	2021-04-12 07:00:08+07	1779	12-get-wo-ellipse	UP
1031	2021-04-12 07:00:19+07	3820	13-get-wo-jomjawa	JOM-JW
1032	2021-04-12 07:00:21+07	472	14-get-wo-kaltim	UJKT
1033	2021-04-12 07:00:25+07	452	14-get-wo-tenayan	UJTY
1034	2021-04-12 07:00:28+07	572	14-get-wo-pulpis	UJPS
1035	2021-04-12 12:15:13+07	1796	12-get-wo-ellipse	UP
1036	2021-04-12 12:15:23+07	3849	13-get-wo-jomjawa	JOM-JW
1037	2021-04-12 12:15:25+07	477	14-get-wo-kaltim	UJKT
1038	2021-04-12 12:15:29+07	457	14-get-wo-tenayan	UJTY
1039	2021-04-12 12:15:32+07	578	14-get-wo-pulpis	UJPS
1040	2021-04-13 07:00:08+07	1789	12-get-wo-ellipse	UP
1041	2021-04-13 07:00:19+07	3845	13-get-wo-jomjawa	JOM-JW
1042	2021-04-13 07:00:22+07	473	14-get-wo-kaltim	UJKT
1043	2021-04-13 07:00:25+07	462	14-get-wo-tenayan	UJTY
1044	2021-04-13 07:00:28+07	576	14-get-wo-pulpis	UJPS
1045	2021-04-13 12:15:47+07	1815	12-get-wo-ellipse	UP
1046	2021-04-13 12:15:58+07	3875	13-get-wo-jomjawa	JOM-JW
1047	2021-04-13 12:16:00+07	472	14-get-wo-kaltim	UJKT
1048	2021-04-13 12:16:05+07	466	14-get-wo-tenayan	UJTY
1049	2021-04-13 12:16:08+07	583	14-get-wo-pulpis	UJPS
1050	2021-04-14 07:00:09+07	1792	12-get-wo-ellipse	UP
1051	2021-04-14 07:00:20+07	3876	13-get-wo-jomjawa	JOM-JW
1052	2021-04-14 07:00:22+07	468	14-get-wo-kaltim	UJKT
1053	2021-04-14 07:00:25+07	460	14-get-wo-tenayan	UJTY
1054	2021-04-14 07:00:28+07	570	14-get-wo-pulpis	UJPS
1055	2021-04-14 12:16:07+07	1783	12-get-wo-ellipse	UP
1056	2021-04-14 12:39:23+07	3880	13-get-wo-jomjawa	JOM-JW
1057	2021-04-14 12:39:27+07	451	14-get-wo-kaltim	UJKT
1058	2021-04-14 12:39:32+07	460	14-get-wo-tenayan	UJTY
1059	2021-04-14 12:39:36+07	574	14-get-wo-pulpis	UJPS
1060	2021-04-15 12:34:28+07	1782	12-get-wo-ellipse	UP
1061	2021-04-15 12:34:42+07	3851	13-get-wo-jomjawa	JOM-JW
1062	2021-04-15 12:34:44+07	470	14-get-wo-kaltim	UJKT
1063	2021-04-15 12:34:48+07	471	14-get-wo-tenayan	UJTY
1064	2021-04-15 12:34:51+07	570	14-get-wo-pulpis	UJPS
1065	2021-04-16 07:00:11+07	1782	12-get-wo-ellipse	UP
1066	2021-04-16 07:00:22+07	3838	13-get-wo-jomjawa	JOM-JW
1067	2021-04-16 07:00:25+07	481	14-get-wo-kaltim	UJKT
1068	2021-04-16 07:00:30+07	463	14-get-wo-tenayan	UJTY
1069	2021-04-16 07:00:32+07	571	14-get-wo-pulpis	UJPS
1070	2021-04-16 12:15:10+07	1783	12-get-wo-ellipse	UP
1071	2021-04-16 12:15:22+07	3849	13-get-wo-jomjawa	JOM-JW
1072	2021-04-16 12:15:24+07	472	14-get-wo-kaltim	UJKT
1073	2021-04-16 12:15:28+07	469	14-get-wo-tenayan	UJTY
1074	2021-04-16 12:15:30+07	575	14-get-wo-pulpis	UJPS
1075	2021-04-17 07:00:13+07	1791	12-get-wo-ellipse	UP
1076	2021-04-17 07:00:24+07	3851	13-get-wo-jomjawa	JOM-JW
1077	2021-04-17 07:00:26+07	473	14-get-wo-kaltim	UJKT
1078	2021-04-17 07:00:30+07	468	14-get-wo-tenayan	UJTY
1079	2021-04-17 07:00:33+07	565	14-get-wo-pulpis	UJPS
1080	2021-04-17 12:15:08+07	1791	12-get-wo-ellipse	UP
1081	2021-04-17 12:15:18+07	3824	13-get-wo-jomjawa	JOM-JW
1082	2021-04-17 12:15:21+07	473	14-get-wo-kaltim	UJKT
1083	2021-04-17 12:15:24+07	468	14-get-wo-tenayan	UJTY
1084	2021-04-17 12:15:27+07	565	14-get-wo-pulpis	UJPS
1085	2021-04-18 07:00:07+07	1791	12-get-wo-ellipse	UP
1086	2021-04-18 07:00:17+07	3824	13-get-wo-jomjawa	JOM-JW
1087	2021-04-18 07:00:20+07	473	14-get-wo-kaltim	UJKT
1088	2021-04-18 07:00:24+07	468	14-get-wo-tenayan	UJTY
1089	2021-04-18 07:00:26+07	567	14-get-wo-pulpis	UJPS
1090	2021-04-18 12:15:08+07	1792	12-get-wo-ellipse	UP
1091	2021-04-18 12:15:18+07	3834	13-get-wo-jomjawa	JOM-JW
1092	2021-04-18 12:15:20+07	474	14-get-wo-kaltim	UJKT
1093	2021-04-18 12:15:24+07	468	14-get-wo-tenayan	UJTY
1094	2021-04-18 12:15:26+07	567	14-get-wo-pulpis	UJPS
1095	2021-04-19 07:00:07+07	1796	12-get-wo-ellipse	UP
1096	2021-04-19 07:00:18+07	3840	13-get-wo-jomjawa	JOM-JW
1097	2021-04-19 07:00:20+07	474	14-get-wo-kaltim	UJKT
1098	2021-04-19 07:00:24+07	468	14-get-wo-tenayan	UJTY
1099	2021-04-19 07:00:26+07	568	14-get-wo-pulpis	UJPS
1100	2021-04-19 12:15:20+07	1802	12-get-wo-ellipse	UP
1101	2021-04-19 12:15:32+07	3882	13-get-wo-jomjawa	JOM-JW
1102	2021-04-19 12:15:34+07	473	14-get-wo-kaltim	UJKT
1103	2021-04-19 12:15:45+07	475	14-get-wo-tenayan	UJTY
1104	2021-04-19 12:15:48+07	567	14-get-wo-pulpis	UJPS
1105	2021-04-20 07:00:09+07	1807	12-get-wo-ellipse	UP
1106	2021-04-20 07:00:21+07	3866	13-get-wo-jomjawa	JOM-JW
1107	2021-04-20 07:00:23+07	472	14-get-wo-kaltim	UJKT
1108	2021-04-20 07:00:27+07	471	14-get-wo-tenayan	UJTY
1109	2021-04-20 07:00:30+07	567	14-get-wo-pulpis	UJPS
1110	2021-04-20 12:16:17+07	1815	12-get-wo-ellipse	UP
1111	2021-04-20 12:16:28+07	3878	13-get-wo-jomjawa	JOM-JW
1112	2021-04-20 12:16:31+07	488	14-get-wo-kaltim	UJKT
1113	2021-04-20 12:16:35+07	477	14-get-wo-tenayan	UJTY
1114	2021-04-20 12:16:37+07	570	14-get-wo-pulpis	UJPS
1115	2021-04-21 07:00:07+07	1806	12-get-wo-ellipse	UP
1116	2021-04-21 07:00:18+07	3844	13-get-wo-jomjawa	JOM-JW
1117	2021-04-21 07:00:20+07	488	14-get-wo-kaltim	UJKT
1118	2021-04-21 07:00:24+07	477	14-get-wo-tenayan	UJTY
1119	2021-04-21 07:00:26+07	560	14-get-wo-pulpis	UJPS
1120	2021-04-21 12:15:58+07	1802	12-get-wo-ellipse	UP
1121	2021-04-21 12:16:09+07	3839	13-get-wo-jomjawa	JOM-JW
1122	2021-04-21 12:16:12+07	495	14-get-wo-kaltim	UJKT
1123	2021-04-21 12:16:15+07	465	14-get-wo-tenayan	UJTY
1124	2021-04-21 12:16:18+07	563	14-get-wo-pulpis	UJPS
1125	2021-04-22 07:00:06+07	1789	12-get-wo-ellipse	UP
1126	2021-04-22 07:00:17+07	3863	13-get-wo-jomjawa	JOM-JW
1127	2021-04-22 07:00:21+07	493	14-get-wo-kaltim	UJKT
1128	2021-04-22 07:00:23+07	464	14-get-wo-tenayan	UJTY
1129	2021-04-22 07:00:25+07	557	14-get-wo-pulpis	UJPS
1130	2021-04-22 12:15:10+07	1786	12-get-wo-ellipse	UP
1131	2021-04-22 12:15:21+07	3855	13-get-wo-jomjawa	JOM-JW
1132	2021-04-22 12:15:24+07	500	14-get-wo-kaltim	UJKT
1133	2021-04-22 12:15:28+07	467	14-get-wo-tenayan	UJTY
1134	2021-04-22 12:15:30+07	558	14-get-wo-pulpis	UJPS
1135	2021-04-23 07:00:08+07	1774	12-get-wo-ellipse	UP
1136	2021-04-23 07:00:18+07	3864	13-get-wo-jomjawa	JOM-JW
1137	2021-04-23 07:00:21+07	499	14-get-wo-kaltim	UJKT
1138	2021-04-23 07:00:24+07	467	14-get-wo-tenayan	UJTY
1139	2021-04-23 07:00:26+07	556	14-get-wo-pulpis	UJPS
1140	2021-04-23 12:15:54+07	1797	12-get-wo-ellipse	UP
1141	2021-04-23 12:16:06+07	3883	13-get-wo-jomjawa	JOM-JW
1142	2021-04-23 12:16:08+07	495	14-get-wo-kaltim	UJKT
1143	2021-04-23 12:16:12+07	475	14-get-wo-tenayan	UJTY
1144	2021-04-23 12:16:14+07	559	14-get-wo-pulpis	UJPS
1145	2021-04-24 07:00:08+07	1794	12-get-wo-ellipse	UP
1146	2021-04-24 07:00:19+07	3876	13-get-wo-jomjawa	JOM-JW
1147	2021-04-24 07:00:22+07	492	14-get-wo-kaltim	UJKT
1148	2021-04-24 07:00:25+07	474	14-get-wo-tenayan	UJTY
1149	2021-04-24 07:00:28+07	560	14-get-wo-pulpis	UJPS
1150	2021-04-24 12:15:08+07	1789	12-get-wo-ellipse	UP
1151	2021-04-24 12:15:19+07	3878	13-get-wo-jomjawa	JOM-JW
1152	2021-04-24 12:15:21+07	484	14-get-wo-kaltim	UJKT
1153	2021-04-24 12:15:25+07	474	14-get-wo-tenayan	UJTY
1154	2021-04-24 12:15:27+07	560	14-get-wo-pulpis	UJPS
1155	2021-04-25 07:00:07+07	1783	12-get-wo-ellipse	UP
1156	2021-04-25 07:00:18+07	3885	13-get-wo-jomjawa	JOM-JW
1157	2021-04-25 07:00:20+07	474	14-get-wo-kaltim	UJKT
1158	2021-04-25 07:00:24+07	474	14-get-wo-tenayan	UJTY
1159	2021-04-25 07:00:26+07	560	14-get-wo-pulpis	UJPS
1160	2021-04-25 12:15:07+07	1779	12-get-wo-ellipse	UP
1161	2021-04-25 12:15:18+07	3889	13-get-wo-jomjawa	JOM-JW
1162	2021-04-25 12:15:21+07	474	14-get-wo-kaltim	UJKT
1163	2021-04-25 12:15:24+07	474	14-get-wo-tenayan	UJTY
1164	2021-04-25 12:15:27+07	560	14-get-wo-pulpis	UJPS
1165	2021-04-26 07:00:07+07	1774	12-get-wo-ellipse	UP
1166	2021-04-26 07:00:18+07	3889	13-get-wo-jomjawa	JOM-JW
1167	2021-04-26 07:00:20+07	474	14-get-wo-kaltim	UJKT
1168	2021-04-26 07:00:24+07	475	14-get-wo-tenayan	UJTY
1169	2021-04-26 07:00:26+07	559	14-get-wo-pulpis	UJPS
1170	2021-04-26 12:15:08+07	1795	12-get-wo-ellipse	UP
1171	2021-04-26 12:15:20+07	3939	13-get-wo-jomjawa	JOM-JW
1172	2021-04-26 12:15:23+07	486	14-get-wo-kaltim	UJKT
1173	2021-04-26 12:15:26+07	473	14-get-wo-tenayan	UJTY
1174	2021-04-26 12:15:29+07	570	14-get-wo-pulpis	UJPS
1175	2021-04-27 07:00:08+07	1796	12-get-wo-ellipse	UP
1176	2021-04-27 07:00:18+07	3918	13-get-wo-jomjawa	JOM-JW
1177	2021-04-27 07:00:21+07	488	14-get-wo-kaltim	UJKT
1178	2021-04-27 07:00:24+07	475	14-get-wo-tenayan	UJTY
1179	2021-04-27 07:00:27+07	574	14-get-wo-pulpis	UJPS
1180	2021-04-27 12:16:14+07	1786	12-get-wo-ellipse	UP
1181	2021-04-27 12:16:26+07	3922	13-get-wo-jomjawa	JOM-JW
1182	2021-04-27 12:16:30+07	494	14-get-wo-kaltim	UJKT
1183	2021-04-27 12:16:33+07	478	14-get-wo-tenayan	UJTY
1184	2021-04-27 12:16:36+07	574	14-get-wo-pulpis	UJPS
1185	2021-04-28 07:00:08+07	1783	12-get-wo-ellipse	UP
1186	2021-04-28 07:00:18+07	3902	13-get-wo-jomjawa	JOM-JW
1187	2021-04-28 07:00:21+07	478	14-get-wo-kaltim	UJKT
1188	2021-04-28 07:00:24+07	474	14-get-wo-tenayan	UJTY
1189	2021-04-28 07:00:27+07	573	14-get-wo-pulpis	UJPS
1190	2021-04-28 12:15:08+07	1765	12-get-wo-ellipse	UP
1191	2021-04-28 12:15:20+07	3895	13-get-wo-jomjawa	JOM-JW
1192	2021-04-28 12:15:23+07	480	14-get-wo-kaltim	UJKT
1193	2021-04-28 12:15:27+07	478	14-get-wo-tenayan	UJTY
1194	2021-04-28 12:15:30+07	577	14-get-wo-pulpis	UJPS
1195	2021-04-29 07:00:10+07	1730	12-get-wo-ellipse	UP
1196	2021-04-29 07:00:22+07	3885	13-get-wo-jomjawa	JOM-JW
1197	2021-04-29 07:00:25+07	487	14-get-wo-kaltim	UJKT
1198	2021-04-29 07:00:29+07	472	14-get-wo-tenayan	UJTY
1199	2021-04-29 07:00:31+07	577	14-get-wo-pulpis	UJPS
1200	2021-04-29 12:15:10+07	1729	12-get-wo-ellipse	UP
1201	2021-04-29 12:15:22+07	3905	13-get-wo-jomjawa	JOM-JW
1202	2021-04-29 12:15:24+07	487	14-get-wo-kaltim	UJKT
1203	2021-04-29 12:15:29+07	471	14-get-wo-tenayan	UJTY
1204	2021-04-29 12:15:32+07	582	14-get-wo-pulpis	UJPS
1205	2021-04-30 07:00:08+07	1730	12-get-wo-ellipse	UP
1206	2021-04-30 07:00:18+07	3809	13-get-wo-jomjawa	JOM-JW
1207	2021-04-30 07:00:21+07	476	14-get-wo-kaltim	UJKT
1208	2021-04-30 07:00:24+07	466	14-get-wo-tenayan	UJTY
1209	2021-04-30 07:00:27+07	580	14-get-wo-pulpis	UJPS
1210	2021-04-30 12:15:12+07	1732	12-get-wo-ellipse	UP
1211	2021-04-30 12:15:23+07	3805	13-get-wo-jomjawa	JOM-JW
1212	2021-04-30 12:15:25+07	473	14-get-wo-kaltim	UJKT
1213	2021-04-30 12:15:30+07	467	14-get-wo-tenayan	UJTY
1214	2021-04-30 12:15:32+07	577	14-get-wo-pulpis	UJPS
1215	2021-05-01 07:00:11+07	1733	12-get-wo-ellipse	UP
1216	2021-05-01 07:00:20+07	3800	13-get-wo-jomjawa	JOM-JW
1217	2021-05-01 07:00:23+07	474	14-get-wo-kaltim	UJKT
1218	2021-05-01 07:00:26+07	454	14-get-wo-tenayan	UJTY
1219	2021-05-01 07:00:29+07	581	14-get-wo-pulpis	UJPS
1220	2021-05-01 12:15:07+07	1733	12-get-wo-ellipse	UP
1221	2021-05-01 12:15:17+07	3774	13-get-wo-jomjawa	JOM-JW
1222	2021-05-01 12:15:20+07	465	14-get-wo-kaltim	UJKT
1223	2021-05-01 12:15:24+07	454	14-get-wo-tenayan	UJTY
1224	2021-05-01 12:15:27+07	581	14-get-wo-pulpis	UJPS
1225	2021-05-02 07:00:07+07	1733	12-get-wo-ellipse	UP
1226	2021-05-02 07:00:17+07	3768	13-get-wo-jomjawa	JOM-JW
1227	2021-05-02 07:00:20+07	467	14-get-wo-kaltim	UJKT
1228	2021-05-02 07:00:24+07	454	14-get-wo-tenayan	UJTY
1229	2021-05-02 07:00:26+07	582	14-get-wo-pulpis	UJPS
1230	2021-05-02 12:15:07+07	1730	12-get-wo-ellipse	UP
1231	2021-05-02 12:15:16+07	3777	13-get-wo-jomjawa	JOM-JW
1232	2021-05-02 12:15:19+07	467	14-get-wo-kaltim	UJKT
1233	2021-05-02 12:15:23+07	455	14-get-wo-tenayan	UJTY
1234	2021-05-02 12:15:25+07	582	14-get-wo-pulpis	UJPS
1235	2021-05-03 07:00:16+07	1727	12-get-wo-ellipse	UP
1236	2021-05-03 07:00:26+07	3780	13-get-wo-jomjawa	JOM-JW
1237	2021-05-03 07:00:30+07	466	14-get-wo-kaltim	UJKT
1238	2021-05-03 07:00:33+07	455	14-get-wo-tenayan	UJTY
1239	2021-05-03 07:00:36+07	582	14-get-wo-pulpis	UJPS
1240	2021-05-03 12:15:30+07	1757	12-get-wo-ellipse	UP
1241	2021-05-03 12:15:41+07	3775	13-get-wo-jomjawa	JOM-JW
1242	2021-05-03 12:15:43+07	467	14-get-wo-kaltim	UJKT
1243	2021-05-03 12:15:46+07	445	14-get-wo-tenayan	UJTY
1244	2021-05-03 12:15:50+07	583	14-get-wo-pulpis	UJPS
1245	2021-05-04 07:00:11+07	1755	12-get-wo-ellipse	UP
1246	2021-05-04 07:00:21+07	3780	13-get-wo-jomjawa	JOM-JW
1247	2021-05-04 07:00:24+07	465	14-get-wo-kaltim	UJKT
1248	2021-05-04 07:00:27+07	445	14-get-wo-tenayan	UJTY
1249	2021-05-04 07:00:30+07	582	14-get-wo-pulpis	UJPS
1250	2021-05-04 12:16:28+07	1767	12-get-wo-ellipse	UP
1251	2021-05-04 12:16:39+07	3742	13-get-wo-jomjawa	JOM-JW
1252	2021-05-04 12:16:42+07	462	14-get-wo-kaltim	UJKT
1253	2021-05-04 12:16:45+07	444	14-get-wo-tenayan	UJTY
1254	2021-05-04 12:16:48+07	579	14-get-wo-pulpis	UJPS
1255	2021-05-05 07:00:12+07	1766	12-get-wo-ellipse	UP
1256	2021-05-05 07:00:22+07	3709	13-get-wo-jomjawa	JOM-JW
1257	2021-05-05 07:00:24+07	461	14-get-wo-kaltim	UJKT
1258	2021-05-05 07:00:27+07	445	14-get-wo-tenayan	UJTY
1259	2021-05-05 07:00:30+07	576	14-get-wo-pulpis	UJPS
1260	2021-05-05 12:15:52+07	1775	12-get-wo-ellipse	UP
1261	2021-05-05 12:16:03+07	3720	13-get-wo-jomjawa	JOM-JW
1262	2021-05-05 12:16:05+07	464	14-get-wo-kaltim	UJKT
1263	2021-05-05 12:16:09+07	453	14-get-wo-tenayan	UJTY
1264	2021-05-05 12:16:13+07	579	14-get-wo-pulpis	UJPS
1265	2021-05-06 07:00:08+07	1765	12-get-wo-ellipse	UP
1266	2021-05-06 07:00:19+07	3736	13-get-wo-jomjawa	JOM-JW
1267	2021-05-06 07:00:22+07	464	14-get-wo-kaltim	UJKT
1268	2021-05-06 07:00:25+07	452	14-get-wo-tenayan	UJTY
1269	2021-05-06 07:00:28+07	582	14-get-wo-pulpis	UJPS
1270	2021-05-06 12:15:08+07	1756	12-get-wo-ellipse	UP
1271	2021-05-06 12:15:18+07	3703	13-get-wo-jomjawa	JOM-JW
1272	2021-05-06 12:15:20+07	454	14-get-wo-kaltim	UJKT
1273	2021-05-06 12:15:24+07	457	14-get-wo-tenayan	UJTY
1274	2021-05-06 12:15:26+07	591	14-get-wo-pulpis	UJPS
1275	2021-05-07 07:00:11+07	1759	12-get-wo-ellipse	UP
1276	2021-05-07 07:00:22+07	3714	13-get-wo-jomjawa	JOM-JW
1277	2021-05-07 07:00:24+07	447	14-get-wo-kaltim	UJKT
1278	2021-05-07 07:00:28+07	460	14-get-wo-tenayan	UJTY
1279	2021-05-07 07:00:31+07	595	14-get-wo-pulpis	UJPS
1280	2021-05-07 12:15:37+07	1749	12-get-wo-ellipse	UP
1281	2021-05-07 12:15:47+07	3721	13-get-wo-jomjawa	JOM-JW
1282	2021-05-07 12:15:51+07	450	14-get-wo-kaltim	UJKT
1283	2021-05-07 12:15:55+07	464	14-get-wo-tenayan	UJTY
1284	2021-05-07 12:15:58+07	597	14-get-wo-pulpis	UJPS
1285	2021-05-08 07:00:10+07	1747	12-get-wo-ellipse	UP
1286	2021-05-08 07:00:23+07	3716	13-get-wo-jomjawa	JOM-JW
1287	2021-05-08 07:00:25+07	449	14-get-wo-kaltim	UJKT
1288	2021-05-08 07:00:29+07	467	14-get-wo-tenayan	UJTY
1289	2021-05-08 07:00:34+07	595	14-get-wo-pulpis	UJPS
1290	2021-05-08 12:15:11+07	1748	12-get-wo-ellipse	UP
1291	2021-05-08 12:15:23+07	3718	13-get-wo-jomjawa	JOM-JW
1292	2021-05-08 12:15:26+07	449	14-get-wo-kaltim	UJKT
1293	2021-05-08 12:15:29+07	467	14-get-wo-tenayan	UJTY
1294	2021-05-08 12:15:35+07	595	14-get-wo-pulpis	UJPS
1295	2021-05-09 07:00:11+07	1745	12-get-wo-ellipse	UP
1296	2021-05-09 07:00:22+07	3716	13-get-wo-jomjawa	JOM-JW
1297	2021-05-09 07:00:25+07	456	14-get-wo-kaltim	UJKT
1298	2021-05-09 07:00:29+07	467	14-get-wo-tenayan	UJTY
1299	2021-05-09 07:00:31+07	600	14-get-wo-pulpis	UJPS
1300	2021-05-09 12:15:11+07	1745	12-get-wo-ellipse	UP
1301	2021-05-09 12:15:23+07	3718	13-get-wo-jomjawa	JOM-JW
1302	2021-05-09 12:15:26+07	459	14-get-wo-kaltim	UJKT
1303	2021-05-09 12:15:29+07	467	14-get-wo-tenayan	UJTY
1304	2021-05-09 12:15:35+07	595	14-get-wo-pulpis	UJPS
1305	2021-05-10 07:00:10+07	1746	12-get-wo-ellipse	UP
1306	2021-05-10 07:00:22+07	3726	13-get-wo-jomjawa	JOM-JW
1307	2021-05-10 07:00:25+07	459	14-get-wo-kaltim	UJKT
1308	2021-05-10 07:00:28+07	467	14-get-wo-tenayan	UJTY
1309	2021-05-10 07:00:34+07	596	14-get-wo-pulpis	UJPS
1310	2021-05-10 12:15:14+07	1746	12-get-wo-ellipse	UP
1311	2021-05-10 12:15:25+07	3750	13-get-wo-jomjawa	JOM-JW
1312	2021-05-10 12:15:27+07	478	14-get-wo-kaltim	UJKT
1313	2021-05-10 12:15:31+07	481	14-get-wo-tenayan	UJTY
1314	2021-05-10 12:15:34+07	599	14-get-wo-pulpis	UJPS
1315	2021-05-11 07:00:11+07	1746	12-get-wo-ellipse	UP
1316	2021-05-11 07:00:22+07	3733	13-get-wo-jomjawa	JOM-JW
1317	2021-05-11 07:00:24+07	487	14-get-wo-kaltim	UJKT
1318	2021-05-11 07:00:28+07	478	14-get-wo-tenayan	UJTY
1319	2021-05-11 07:00:31+07	600	14-get-wo-pulpis	UJPS
1320	2021-05-11 12:16:14+07	1754	12-get-wo-ellipse	UP
1321	2021-05-11 12:16:26+07	3751	13-get-wo-jomjawa	JOM-JW
1322	2021-05-11 12:16:28+07	487	14-get-wo-kaltim	UJKT
1323	2021-05-11 12:16:32+07	479	14-get-wo-tenayan	UJTY
1324	2021-05-11 12:16:35+07	600	14-get-wo-pulpis	UJPS
1325	2021-05-12 07:00:08+07	1752	12-get-wo-ellipse	UP
1326	2021-05-12 07:00:19+07	3741	13-get-wo-jomjawa	JOM-JW
1327	2021-05-12 07:00:22+07	492	14-get-wo-kaltim	UJKT
1328	2021-05-12 07:00:26+07	474	14-get-wo-tenayan	UJTY
1329	2021-05-12 07:00:30+07	601	14-get-wo-pulpis	UJPS
1330	2021-05-12 12:15:09+07	1755	12-get-wo-ellipse	UP
1331	2021-05-12 12:15:21+07	3748	13-get-wo-jomjawa	JOM-JW
1332	2021-05-12 12:15:24+07	492	14-get-wo-kaltim	UJKT
1333	2021-05-12 12:15:27+07	474	14-get-wo-tenayan	UJTY
1334	2021-05-12 12:15:30+07	601	14-get-wo-pulpis	UJPS
1335	2021-05-13 07:00:08+07	1755	12-get-wo-ellipse	UP
1336	2021-05-13 07:00:18+07	3751	13-get-wo-jomjawa	JOM-JW
1337	2021-05-13 07:00:21+07	492	14-get-wo-kaltim	UJKT
1338	2021-05-13 07:00:25+07	474	14-get-wo-tenayan	UJTY
1339	2021-05-13 07:00:27+07	602	14-get-wo-pulpis	UJPS
1340	2021-05-13 12:15:09+07	1755	12-get-wo-ellipse	UP
1341	2021-05-13 12:15:19+07	3753	13-get-wo-jomjawa	JOM-JW
1342	2021-05-13 12:15:22+07	492	14-get-wo-kaltim	UJKT
1343	2021-05-13 12:15:25+07	474	14-get-wo-tenayan	UJTY
1344	2021-05-13 12:15:28+07	602	14-get-wo-pulpis	UJPS
1345	2021-05-14 07:00:12+07	1756	12-get-wo-ellipse	UP
1346	2021-05-14 07:00:23+07	3747	13-get-wo-jomjawa	JOM-JW
1347	2021-05-14 07:00:25+07	492	14-get-wo-kaltim	UJKT
1348	2021-05-14 07:00:29+07	474	14-get-wo-tenayan	UJTY
1349	2021-05-14 07:00:33+07	602	14-get-wo-pulpis	UJPS
1350	2021-05-14 12:15:08+07	1756	12-get-wo-ellipse	UP
1351	2021-05-14 12:15:20+07	3749	13-get-wo-jomjawa	JOM-JW
1352	2021-05-14 12:15:22+07	492	14-get-wo-kaltim	UJKT
1353	2021-05-14 12:15:26+07	477	14-get-wo-tenayan	UJTY
