5798	TA10HA125	FUEL COAL SYSTEM #1E	TA10HA12	0.20	P	9	1	UJTA	N	N
5837	TA10HA1252	COAL FEEDER #1E	TA10HA125	1.00	S	10	1	UJTA	N	Y
5799	TA10HA126	FUEL COAL SYSTEM #1F	TA10HA12	0.20	P	9	1	UJTA	N	N
5791	TA10HA13	COAL BURNER #1	TA10HA1	1.00	S	8	1	UJTA	N	N
5788	TA10HA2	FURNACE #1	TA10HA	1.00	S	7	1	UJTA	N	N
5743	TA10HL	COMBUSTION AIR & FLUE GAS SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
5744	TA10LA	FEED WATER SYSTEM  #1	TA10	1.00	S	6	1	UJTA	N	
5745	TA10LC	CONDENSATE SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
5746	TA10MA	TURBINE SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
5747	TA10MK	GENERATOR SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
5749	TA10PG	CLOSED COOLING SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
5750	TA10SB	BOTTOM ASH SYSTEM #1	TA10	1.00	S	6	1	UJTA	N	
8569	TA20HA12	COAL MILL SYSTEM #2	TA20HA1	1.00	S	8	2	UJTA	N	N
8570	TA20HA121	FUEL COAL SYSTEM #2A	TA20HA12	0.20	P	9	2	UJTA	N	N
8571	TA20HA1212	COAL FEEDER #2A	TA20HA121	1.00	S	10	2	UJTA	N	Y
8572	TA20HA1213	PULVERIZER #2A 	TA20HA121	1.00	S	10	2	UJTA	N	Y
8573	TA20HA122	FUEL COAL SYSTEM #2B	TA20HA12	0.20	P	9	2	UJTA	N	N
8574	TA20HA1222	COAL FEEDER #2B	TA20HA122	1.00	S	10	2	UJTA	N	Y
8575	TA20HA1223	PULVERIZER #2B	TA20HA122	1.00	S	10	2	UJTA	N	Y
8576	TA20HA123	FUEL COAL SYSTEM #2C	TA20HA12	0.20	P	9	2	UJTA	N	N
8577	TA20HA1232	COAL FEEDER #2C	TA20HA123	1.00	S	10	2	UJTA	N	Y
8578	TA20HA1233	PULVERIZER #2C	TA20HA123	1.00	S	10	2	UJTA	N	Y
8579	TA20HA124	FUEL COAL SYSTEM #2D	TA20HA12	0.20	P	9	2	UJTA	N	N
8580	TA20HA1242	COAL FEEDER #2D	TA20HA124	1.00	S	10	2	UJTA	N	Y
